,label
GCF_001017655.1_ASM101765v1_909,True
GCF_001017655.1_ASM101765v1_940,True
GCF_001027025.1_ASM102702v1_1013,True
GCF_001027025.1_ASM102702v1_1094,True
GCF_001027025.1_ASM102702v1_1257,True
GCF_001027025.1_ASM102702v1_1668,True
GCF_001027025.1_ASM102702v1_1769,True
GCF_001027025.1_ASM102702v1_1960,True
GCF_001027025.1_ASM102702v1_2041,True
GCF_001027025.1_ASM102702v1_69,True
GCF_001027025.1_ASM102702v1_721,True
GCF_001027025.1_ASM102702v1_853,True
GCF_001027025.1_ASM102702v1_854,True
GCF_001027025.1_ASM102702v1_855,True
GCF_001027025.1_ASM102702v1_856,True
GCF_001027545.1_ASM102754v1_1035,True
GCF_001027545.1_ASM102754v1_1236,True
GCF_001027545.1_ASM102754v1_191,True
GCF_001027545.1_ASM102754v1_22,True
GCF_001027545.1_ASM102754v1_274,False
GCF_001027545.1_ASM102754v1_284,True
GCF_001027545.1_ASM102754v1_346,True
GCF_001027545.1_ASM102754v1_595,True
GCF_001027545.1_ASM102754v1_683,True
GCF_001027545.1_ASM102754v1_691,True
GCF_001027545.1_ASM102754v1_698,True
GCF_001027545.1_ASM102754v1_765,True
GCF_001027545.1_ASM102754v1_832,True
GCF_001027545.1_ASM102754v1_887,True
GCF_001186405.1_ASM118640v1_1220,True
GCF_001186405.1_ASM118640v1_1457,True
GCF_001186405.1_ASM118640v1_1625,True
GCF_001186405.1_ASM118640v1_1664,True
GCF_001186405.1_ASM118640v1_1818,True
GCF_001186405.1_ASM118640v1_1964,True
GCF_001189555.1_ASM118955v1_10,False
GCF_001189555.1_ASM118955v1_1001,True
GCF_001189555.1_ASM118955v1_1174,True
GCF_001189555.1_ASM118955v1_1695,True
GCF_001189555.1_ASM118955v1_1925,True
GCF_001273775.1_ASM127377v1_1073,True
GCF_001273775.1_ASM127377v1_1085,False
GCF_001273775.1_ASM127377v1_1160,True
GCF_001273775.1_ASM127377v1_1241,True
GCF_001273775.1_ASM127377v1_1288,True
GCF_001273775.1_ASM127377v1_1323,True
GCF_001273775.1_ASM127377v1_1662,True
GCF_001273775.1_ASM127377v1_1996,False
GCF_001273775.1_ASM127377v1_2016,True
GCF_001273775.1_ASM127377v1_2017,True
GCF_001273775.1_ASM127377v1_2398,True
GCF_001273775.1_ASM127377v1_3258,True
GCF_001273775.1_ASM127377v1_3366,True
GCF_001273775.1_ASM127377v1_340,True
GCF_001273775.1_ASM127377v1_3470,True
GCF_001273775.1_ASM127377v1_3671,False
GCF_001273775.1_ASM127377v1_3784,True
GCF_001273775.1_ASM127377v1_3785,True
GCF_001273775.1_ASM127377v1_3789,True
GCF_001273775.1_ASM127377v1_3824,True
GCF_001273775.1_ASM127377v1_4174,True
GCF_001273775.1_ASM127377v1_4196,True
GCF_001273775.1_ASM127377v1_4198,True
GCF_001273775.1_ASM127377v1_553,True
GCF_001273775.1_ASM127377v1_855,True
GCF_001273775.1_ASM127377v1_961,True
GCF_001278055.1_ASM127805v1_1009,True
GCF_001278055.1_ASM127805v1_1108,True
GCF_001278055.1_ASM127805v1_1312,True
GCF_001278055.1_ASM127805v1_1419,True
GCF_001278055.1_ASM127805v1_1421,True
GCF_001278055.1_ASM127805v1_1567,True
GCF_001278055.1_ASM127805v1_1993,True
GCF_001278055.1_ASM127805v1_2108,True
GCF_001278055.1_ASM127805v1_2124,True
GCF_001278055.1_ASM127805v1_2126,True
GCF_001278055.1_ASM127805v1_2379,True
GCF_001278055.1_ASM127805v1_2389,True
GCF_001278055.1_ASM127805v1_2659,True
GCF_001278055.1_ASM127805v1_2741,True
GCF_001278055.1_ASM127805v1_3139,False
GCF_001278055.1_ASM127805v1_3168,True
GCF_001278055.1_ASM127805v1_3173,True
GCF_001278055.1_ASM127805v1_3201,True
GCF_001278055.1_ASM127805v1_3336,True
GCF_001278055.1_ASM127805v1_418,True
GCF_001278055.1_ASM127805v1_43,True
GCF_001278055.1_ASM127805v1_466,True
GCF_001278055.1_ASM127805v1_568,True
GCF_001318295.1_ASM131829v1_468,True
GCF_001318295.1_ASM131829v1_523,False
GCF_001318295.1_ASM131829v1_658,True
GCF_001399775.1_ASM139977v1_1009,True
GCF_001399775.1_ASM139977v1_1055,True
GCF_001399775.1_ASM139977v1_1104,True
GCF_001399775.1_ASM139977v1_1599,True
GCF_001399775.1_ASM139977v1_2107,True
GCF_001399775.1_ASM139977v1_213,True
GCF_001399775.1_ASM139977v1_225,True
GCF_001399775.1_ASM139977v1_269,True
GCF_001399775.1_ASM139977v1_390,True
GCF_001399775.1_ASM139977v1_474,True
GCF_001399775.1_ASM139977v1_527,True
GCF_001399775.1_ASM139977v1_541,True
GCF_001399775.1_ASM139977v1_557,True
GCF_001399775.1_ASM139977v1_575,True
GCF_001399775.1_ASM139977v1_581,False
GCF_001399775.1_ASM139977v1_741,True
GCF_001458695.1_NiCh1_1165,True
GCF_001458695.1_NiCh1_1350,True
GCF_001458695.1_NiCh1_1585,True
GCF_001458695.1_NiCh1_168,True
GCF_001458695.1_NiCh1_1703,True
GCF_001458695.1_NiCh1_1771,True
GCF_001458695.1_NiCh1_1793,True
GCF_001458695.1_NiCh1_1868,True
GCF_001458695.1_NiCh1_192,True
GCF_001458695.1_NiCh1_2280,True
GCF_001458695.1_NiCh1_284,True
GCF_001458695.1_NiCh1_2883,True
GCF_001458695.1_NiCh1_2884,True
GCF_001458695.1_NiCh1_2885,True
GCF_001458695.1_NiCh1_2886,True
GCF_001458695.1_NiCh1_2909,True
GCF_001458695.1_NiCh1_726,True
GCF_001507665.1_ASM150766v1_1111,True
GCF_001507665.1_ASM150766v1_1346,True
GCF_001507665.1_ASM150766v1_18,True
GCF_001507665.1_ASM150766v1_1907,True
GCF_001507665.1_ASM150766v1_2017,True
GCF_001507665.1_ASM150766v1_2060,True
GCF_001507665.1_ASM150766v1_2290,True
GCF_001507665.1_ASM150766v1_2350,True
GCF_001507665.1_ASM150766v1_269,True
GCF_001507665.1_ASM150766v1_2691,False
GCF_001507665.1_ASM150766v1_2843,True
GCF_001507665.1_ASM150766v1_304,True
GCF_001507665.1_ASM150766v1_335,True
GCF_001507665.1_ASM150766v1_40,True
GCF_001507665.1_ASM150766v1_501,True
GCF_001507665.1_ASM150766v1_803,True
GCF_001507665.1_ASM150766v1_885,True
GCF_001518995.2_ASM151899v2_1006,True
GCF_001518995.2_ASM151899v2_1320,True
GCF_001518995.2_ASM151899v2_196,True
GCF_001518995.2_ASM151899v2_2130,True
GCF_001518995.2_ASM151899v2_2261,True
GCF_001518995.2_ASM151899v2_249,True
GCF_001518995.2_ASM151899v2_2596,True
GCF_001518995.2_ASM151899v2_2678,True
GCF_001518995.2_ASM151899v2_2705,True
GCF_001518995.2_ASM151899v2_2860,True
GCF_001518995.2_ASM151899v2_2910,True
GCF_001518995.2_ASM151899v2_2948,True
GCF_001518995.2_ASM151899v2_295,True
GCF_001518995.2_ASM151899v2_3336,True
GCF_001518995.2_ASM151899v2_3406,True
GCF_001518995.2_ASM151899v2_3418,True
GCF_001518995.2_ASM151899v2_46,True
GCF_001518995.2_ASM151899v2_51,True
GCF_001535545.1_ASM153554v1_1458,True
GCF_001535545.1_ASM153554v1_2024,True
GCF_001543345.1_ASM154334v1_1006,True
GCF_001543345.1_ASM154334v1_1789,True
GCF_001543345.1_ASM154334v1_2000,True
GCF_001543345.1_ASM154334v1_49,True
GCF_001543345.1_ASM154334v1_622,True
GCF_001543345.1_ASM154334v1_768,True
GCF_001544015.1_ASM154401v1_1039,True
GCF_001544015.1_ASM154401v1_1125,True
GCF_001544015.1_ASM154401v1_1126,True
GCF_001544015.1_ASM154401v1_1171,False
GCF_001544015.1_ASM154401v1_1314,True
GCF_001544015.1_ASM154401v1_1315,True
GCF_001544015.1_ASM154401v1_1316,True
GCF_001544015.1_ASM154401v1_1317,True
GCF_001544015.1_ASM154401v1_1324,True
GCF_001544015.1_ASM154401v1_1371,True
GCF_001544015.1_ASM154401v1_1506,True
GCF_001544015.1_ASM154401v1_1656,False
GCF_001544015.1_ASM154401v1_1922,False
GCF_001544015.1_ASM154401v1_2472,True
GCF_001544015.1_ASM154401v1_2707,True
GCF_001544015.1_ASM154401v1_2724,True
GCF_001544015.1_ASM154401v1_2770,True
GCF_001544015.1_ASM154401v1_2787,True
GCF_001544015.1_ASM154401v1_2869,True
GCF_001544015.1_ASM154401v1_2992,True
GCF_001544015.1_ASM154401v1_3287,True
GCF_001544015.1_ASM154401v1_3373,True
GCF_001544015.1_ASM154401v1_3424,True
GCF_001544015.1_ASM154401v1_3462,True
GCF_001544015.1_ASM154401v1_643,True
GCF_001544015.1_ASM154401v1_798,True
GCF_001544015.1_ASM154401v1_803,True
GCF_001544015.1_ASM154401v1_932,True
GCF_001545095.1_ASM154509v1_1077,True
GCF_001545095.1_ASM154509v1_1174,True
GCF_001545095.1_ASM154509v1_1426,True
GCF_001545095.1_ASM154509v1_1888,True
GCF_001545095.1_ASM154509v1_2160,True
GCF_001545095.1_ASM154509v1_572,True
GCF_001545095.1_ASM154509v1_633,True
GCF_001545095.1_ASM154509v1_780,True
GCF_001545095.1_ASM154509v1_86,True
GCF_001547735.1_ASM154773v1_146,True
GCF_001547735.1_ASM154773v1_148,True
GCF_001547735.1_ASM154773v1_1681,True
GCF_001547735.1_ASM154773v1_378,True
GCF_001547735.1_ASM154773v1_520,True
GCF_001547735.1_ASM154773v1_837,True
GCF_001547735.1_ASM154773v1_862,True
GCF_001548275.1_ASM154827v1_1569,True
GCF_001548275.1_ASM154827v1_1574,True
GCF_001548275.1_ASM154827v1_422,True
GCF_001553605.1_ASM155360v1_1062,True
GCF_001553605.1_ASM155360v1_1133,True
GCF_001553605.1_ASM155360v1_1147,True
GCF_001553605.1_ASM155360v1_1257,True
GCF_001553605.1_ASM155360v1_1365,True
GCF_001553605.1_ASM155360v1_1685,True
GCF_001553605.1_ASM155360v1_1690,True
GCF_001553605.1_ASM155360v1_1706,True
GCF_001553605.1_ASM155360v1_1717,True
GCF_001553605.1_ASM155360v1_1745,True
GCF_001553605.1_ASM155360v1_1771,True
GCF_001553605.1_ASM155360v1_1833,True
GCF_001553605.1_ASM155360v1_2248,True
GCF_001553605.1_ASM155360v1_2305,True
GCF_001553605.1_ASM155360v1_2320,True
GCF_001553605.1_ASM155360v1_2485,True
GCF_001553605.1_ASM155360v1_2765,True
GCF_001553605.1_ASM155360v1_2859,False
GCF_001553605.1_ASM155360v1_2973,True
GCF_001553605.1_ASM155360v1_355,True
GCF_001553605.1_ASM155360v1_822,True
GCF_001553625.1_ASM155362v1_1085,True
GCF_001553625.1_ASM155362v1_1367,True
GCF_001553625.1_ASM155362v1_1406,True
GCF_001553625.1_ASM155362v1_149,True
GCF_001553625.1_ASM155362v1_1537,True
GCF_001553625.1_ASM155362v1_1539,True
GCF_001553625.1_ASM155362v1_1541,True
GCF_001553625.1_ASM155362v1_1543,True
GCF_001553625.1_ASM155362v1_1545,True
GCF_001553625.1_ASM155362v1_160,True
GCF_001553625.1_ASM155362v1_1616,True
GCF_001553625.1_ASM155362v1_162,True
GCF_001553625.1_ASM155362v1_164,True
GCF_001553625.1_ASM155362v1_167,True
GCF_001553625.1_ASM155362v1_169,True
GCF_001553625.1_ASM155362v1_171,True
GCF_001553625.1_ASM155362v1_1735,True
GCF_001553625.1_ASM155362v1_1885,True
GCF_001553625.1_ASM155362v1_2012,True
GCF_001553625.1_ASM155362v1_2434,True
GCF_001553625.1_ASM155362v1_2492,False
GCF_001553625.1_ASM155362v1_2598,True
GCF_001553625.1_ASM155362v1_435,True
GCF_001553625.1_ASM155362v1_632,True
GCF_001553625.1_ASM155362v1_803,True
GCF_001553625.1_ASM155362v1_85,True
GCF_001553625.1_ASM155362v1_89,True
GCF_001553625.1_ASM155362v1_93,True
GCF_001553625.1_ASM155362v1_94,True
GCF_001554015.1_ASM155401v1_1048,True
GCF_001554015.1_ASM155401v1_1073,True
GCF_001554015.1_ASM155401v1_1227,True
GCF_001554015.1_ASM155401v1_1239,True
GCF_001554015.1_ASM155401v1_1777,True
GCF_001554015.1_ASM155401v1_2389,True
GCF_001563225.1_ASM156322v1_1114,True
GCF_001563225.1_ASM156322v1_1150,True
GCF_001563225.1_ASM156322v1_1386,False
GCF_001563225.1_ASM156322v1_1541,True
GCF_001563225.1_ASM156322v1_1542,True
GCF_001563225.1_ASM156322v1_1548,True
GCF_001563225.1_ASM156322v1_1590,False
GCF_001563225.1_ASM156322v1_1636,True
GCF_001563225.1_ASM156322v1_1694,True
GCF_001563225.1_ASM156322v1_1744,True
GCF_001563225.1_ASM156322v1_1846,True
GCF_001563225.1_ASM156322v1_2057,True
GCF_001563225.1_ASM156322v1_2179,True
GCF_001563225.1_ASM156322v1_2255,True
GCF_001563225.1_ASM156322v1_2662,True
GCF_001563225.1_ASM156322v1_3391,True
GCF_001563225.1_ASM156322v1_3459,True
GCF_001563225.1_ASM156322v1_3480,True
GCF_001563225.1_ASM156322v1_3621,True
GCF_001563225.1_ASM156322v1_3637,True
GCF_001563225.1_ASM156322v1_468,True
GCF_001563225.1_ASM156322v1_593,True
GCF_001563225.1_ASM156322v1_748,True
GCF_001563225.1_ASM156322v1_797,True
GCF_001564455.1_ASM156445v1_1008,True
GCF_001564455.1_ASM156445v1_1104,True
GCF_001564455.1_ASM156445v1_1159,True
GCF_001564455.1_ASM156445v1_164,True
GCF_001564455.1_ASM156445v1_2031,True
GCF_001564455.1_ASM156445v1_948,True
GCF_001602155.1_ASM160215v1_311,True
GCF_001610835.1_ASM161083v1_1019,True
GCF_001610835.1_ASM161083v1_1082,True
GCF_001610835.1_ASM161083v1_11,True
GCF_001610835.1_ASM161083v1_1130,True
GCF_001610835.1_ASM161083v1_1201,True
GCF_001610835.1_ASM161083v1_1509,False
GCF_001610835.1_ASM161083v1_2082,True
GCF_001610835.1_ASM161083v1_2488,True
GCF_001610835.1_ASM161083v1_2549,True
GCF_001610835.1_ASM161083v1_2845,True
GCF_001610835.1_ASM161083v1_304,True
GCF_001610835.1_ASM161083v1_3131,True
GCF_001610835.1_ASM161083v1_3407,True
GCF_001610835.1_ASM161083v1_3530,True
GCF_001610835.1_ASM161083v1_3891,False
GCF_001610835.1_ASM161083v1_3893,True
GCF_001610835.1_ASM161083v1_3936,True
GCF_001610835.1_ASM161083v1_4000,True
GCF_001610835.1_ASM161083v1_4019,True
GCF_001610835.1_ASM161083v1_4274,False
GCF_001610835.1_ASM161083v1_4488,True
GCF_001610835.1_ASM161083v1_4652,True
GCF_001610835.1_ASM161083v1_4805,True
GCF_001610835.1_ASM161083v1_542,True
GCF_001610835.1_ASM161083v1_5512,True
GCF_001610835.1_ASM161083v1_5583,True
GCF_001610835.1_ASM161083v1_5610,True
GCF_001610835.1_ASM161083v1_5728,True
GCF_001610835.1_ASM161083v1_5973,True
GCF_001610835.1_ASM161083v1_604,True
GCF_001610835.1_ASM161083v1_6073,True
GCF_001610835.1_ASM161083v1_679,True
GCF_001610835.1_ASM161083v1_81,True
GCF_001610835.1_ASM161083v1_847,True
GCF_001610835.1_ASM161083v1_923,False
GCF_001610855.1_ASM161085v1_1000,True
GCF_001610855.1_ASM161085v1_1002,True
GCF_001610855.1_ASM161085v1_1008,True
GCF_001610855.1_ASM161085v1_1139,False
GCF_001610855.1_ASM161085v1_1240,True
GCF_001610855.1_ASM161085v1_1273,True
GCF_001610855.1_ASM161085v1_1343,True
GCF_001610855.1_ASM161085v1_1386,True
GCF_001610855.1_ASM161085v1_1454,True
GCF_001610855.1_ASM161085v1_1605,True
GCF_001610855.1_ASM161085v1_1631,True
GCF_001610855.1_ASM161085v1_1865,False
GCF_001610855.1_ASM161085v1_2920,True
GCF_001610855.1_ASM161085v1_297,True
GCF_001610855.1_ASM161085v1_3178,True
GCF_001610855.1_ASM161085v1_3318,True
GCF_001610855.1_ASM161085v1_3346,True
GCF_001610855.1_ASM161085v1_3656,True
GCF_001610855.1_ASM161085v1_4071,True
GCF_001610855.1_ASM161085v1_4197,True
GCF_001610855.1_ASM161085v1_4260,True
GCF_001610855.1_ASM161085v1_4421,True
GCF_001610855.1_ASM161085v1_4587,True
GCF_001610855.1_ASM161085v1_4740,True
GCF_001610855.1_ASM161085v1_5219,True
GCF_001610855.1_ASM161085v1_5340,True
GCF_001610855.1_ASM161085v1_5450,True
GCF_001610855.1_ASM161085v1_5522,True
GCF_001610855.1_ASM161085v1_5534,True
GCF_001610855.1_ASM161085v1_5860,True
GCF_001610855.1_ASM161085v1_587,True
GCF_001610855.1_ASM161085v1_59,True
GCF_001610855.1_ASM161085v1_5949,True
GCF_001610855.1_ASM161085v1_6026,True
GCF_001610855.1_ASM161085v1_6206,True
GCF_001610855.1_ASM161085v1_6261,True
GCF_001610855.1_ASM161085v1_6637,True
GCF_001610855.1_ASM161085v1_6639,True
GCF_001610855.1_ASM161085v1_6866,True
GCF_001610855.1_ASM161085v1_7001,True
GCF_001610855.1_ASM161085v1_7344,True
GCF_001610855.1_ASM161085v1_744,True
GCF_001610855.1_ASM161085v1_962,True
GCF_001610875.1_ASM161087v1_1050,True
GCF_001610875.1_ASM161087v1_1477,True
GCF_001610875.1_ASM161087v1_1551,True
GCF_001610875.1_ASM161087v1_1558,True
GCF_001610875.1_ASM161087v1_1677,True
GCF_001610875.1_ASM161087v1_1688,True
GCF_001610875.1_ASM161087v1_169,True
GCF_001610875.1_ASM161087v1_1925,True
GCF_001610875.1_ASM161087v1_2040,True
GCF_001610875.1_ASM161087v1_2044,True
GCF_001610875.1_ASM161087v1_2051,True
GCF_001610875.1_ASM161087v1_2063,True
GCF_001610875.1_ASM161087v1_2241,True
GCF_001610875.1_ASM161087v1_2243,True
GCF_001610875.1_ASM161087v1_2271,True
GCF_001610875.1_ASM161087v1_2281,True
GCF_001610875.1_ASM161087v1_2352,True
GCF_001610875.1_ASM161087v1_2391,True
GCF_001610875.1_ASM161087v1_2412,True
GCF_001610875.1_ASM161087v1_2502,True
GCF_001610875.1_ASM161087v1_2527,True
GCF_001610875.1_ASM161087v1_2531,True
GCF_001610875.1_ASM161087v1_2695,True
GCF_001610875.1_ASM161087v1_2785,True
GCF_001610875.1_ASM161087v1_2814,True
GCF_001610875.1_ASM161087v1_2818,True
GCF_001610875.1_ASM161087v1_2819,True
GCF_001610875.1_ASM161087v1_2868,True
GCF_001610875.1_ASM161087v1_30,True
GCF_001610875.1_ASM161087v1_3118,True
GCF_001610875.1_ASM161087v1_3174,True
GCF_001610875.1_ASM161087v1_3198,True
GCF_001610875.1_ASM161087v1_3226,True
GCF_001610875.1_ASM161087v1_3227,True
GCF_001610875.1_ASM161087v1_3362,True
GCF_001610875.1_ASM161087v1_3468,True
GCF_001610875.1_ASM161087v1_3496,True
GCF_001610875.1_ASM161087v1_3503,True
GCF_001610875.1_ASM161087v1_3777,True
GCF_001610875.1_ASM161087v1_3800,True
GCF_001610875.1_ASM161087v1_3994,True
GCF_001610875.1_ASM161087v1_4074,True
GCF_001610875.1_ASM161087v1_4334,True
GCF_001610875.1_ASM161087v1_4335,True
GCF_001610875.1_ASM161087v1_4365,True
GCF_001610875.1_ASM161087v1_446,True
GCF_001610875.1_ASM161087v1_450,False
GCF_001610875.1_ASM161087v1_79,True
GCF_001610875.1_ASM161087v1_924,True
GCF_001610875.1_ASM161087v1_97,True
GCF_001610895.1_ASM161089v1_1004,True
GCF_001610895.1_ASM161089v1_1060,True
GCF_001610895.1_ASM161089v1_1197,True
GCF_001610895.1_ASM161089v1_1210,True
GCF_001610895.1_ASM161089v1_1316,False
GCF_001610895.1_ASM161089v1_1693,True
GCF_001610895.1_ASM161089v1_1696,True
GCF_001610895.1_ASM161089v1_1740,True
GCF_001610895.1_ASM161089v1_1792,True
GCF_001610895.1_ASM161089v1_1829,True
GCF_001610895.1_ASM161089v1_1865,True
GCF_001610895.1_ASM161089v1_2019,True
GCF_001610895.1_ASM161089v1_2048,True
GCF_001610895.1_ASM161089v1_2078,True
GCF_001610895.1_ASM161089v1_2086,True
GCF_001610895.1_ASM161089v1_2421,True
GCF_001610895.1_ASM161089v1_2456,True
GCF_001610895.1_ASM161089v1_2472,True
GCF_001610895.1_ASM161089v1_2483,True
GCF_001610895.1_ASM161089v1_2862,False
GCF_001610895.1_ASM161089v1_3380,True
GCF_001610895.1_ASM161089v1_3385,True
GCF_001610895.1_ASM161089v1_3461,True
GCF_001610895.1_ASM161089v1_368,True
GCF_001610895.1_ASM161089v1_3759,True
GCF_001610895.1_ASM161089v1_4571,True
GCF_001610895.1_ASM161089v1_4587,True
GCF_001610895.1_ASM161089v1_4636,True
GCF_001610895.1_ASM161089v1_4658,True
GCF_001610895.1_ASM161089v1_4965,True
GCF_001610895.1_ASM161089v1_5122,True
GCF_001610895.1_ASM161089v1_5145,True
GCF_001610895.1_ASM161089v1_5180,True
GCF_001610895.1_ASM161089v1_62,True
GCF_001610895.1_ASM161089v1_687,True
GCF_001610895.1_ASM161089v1_721,True
GCF_001610895.1_ASM161089v1_781,True
GCF_001611275.1_ASM161127v1_1082,True
GCF_001611275.1_ASM161127v1_143,True
GCF_001611275.1_ASM161127v1_1437,True
GCF_001611275.1_ASM161127v1_1438,True
GCF_001611275.1_ASM161127v1_1637,True
GCF_001611275.1_ASM161127v1_1985,False
GCF_001611275.1_ASM161127v1_2021,True
GCF_001611275.1_ASM161127v1_2100,True
GCF_001611275.1_ASM161127v1_2104,True
GCF_001611275.1_ASM161127v1_2306,True
GCF_001611275.1_ASM161127v1_2321,False
GCF_001611275.1_ASM161127v1_2388,True
GCF_001611275.1_ASM161127v1_2398,True
GCF_001611275.1_ASM161127v1_2421,True
GCF_001611275.1_ASM161127v1_2529,True
GCF_001611275.1_ASM161127v1_2533,True
GCF_001611275.1_ASM161127v1_2597,True
GCF_001611275.1_ASM161127v1_2925,True
GCF_001611275.1_ASM161127v1_3220,True
GCF_001611275.1_ASM161127v1_3221,True
GCF_001611275.1_ASM161127v1_512,True
GCF_001611275.1_ASM161127v1_62,True
GCF_001611275.1_ASM161127v1_621,True
GCF_001611275.1_ASM161127v1_800,True
GCF_001611275.1_ASM161127v1_988,True
GCF_001638825.1_ASM163882v1_3055,True
GCF_001644565.1_ASM164456v1_1067,True
GCF_001644565.1_ASM164456v1_1262,True
GCF_001644565.1_ASM164456v1_1263,True
GCF_001644565.1_ASM164456v1_1433,True
GCF_001644565.1_ASM164456v1_1445,True
GCF_001644565.1_ASM164456v1_1481,False
GCF_001644565.1_ASM164456v1_2075,True
GCF_001644565.1_ASM164456v1_2218,True
GCF_001644565.1_ASM164456v1_2385,True
GCF_001644565.1_ASM164456v1_2733,True
GCF_001644565.1_ASM164456v1_301,True
GCF_001644565.1_ASM164456v1_356,True
GCF_001644565.1_ASM164456v1_587,False
GCF_001644565.1_ASM164456v1_695,True
GCF_001644565.1_ASM164456v1_698,True
GCF_001644565.1_ASM164456v1_89,True
GCF_001644565.1_ASM164456v1_904,True
GCF_001644665.1_ASM164466v1_1129,True
GCF_001644665.1_ASM164466v1_1135,False
GCF_001644665.1_ASM164466v1_1416,True
GCF_001644665.1_ASM164466v1_1866,True
GCF_001644665.1_ASM164466v1_1878,True
GCF_001650235.3_ASM165023v3_2519,True
GCF_001650235.3_ASM165023v3_757,False
GCF_001650235.3_ASM165023v3_846,False
GCF_001682135.1_ASM168213v1_335,True
GCF_001682135.1_ASM168213v1_344,True
GCF_001688765.2_ASM168876v2_1263,True
GCF_001688765.2_ASM168876v2_1363,True
GCF_001688765.2_ASM168876v2_256,True
GCF_001688765.2_ASM168876v2_267,True
GCF_001688965.2_ASM168896v2_1329,True
GCF_001688965.2_ASM168896v2_2036,True
GCF_001701045.1_ASM170104v1_1085,True
GCF_001701045.1_ASM170104v1_1381,True
GCF_001701045.1_ASM170104v1_1537,True
GCF_001701045.1_ASM170104v1_1678,True
GCF_001701045.1_ASM170104v1_1904,True
GCF_001701045.1_ASM170104v1_2007,True
GCF_001701045.1_ASM170104v1_2286,True
GCF_001701045.1_ASM170104v1_2483,True
GCF_001701045.1_ASM170104v1_2619,True
GCF_001701045.1_ASM170104v1_2698,True
GCF_001701045.1_ASM170104v1_2805,True
GCF_001701045.1_ASM170104v1_2959,True
GCF_001701045.1_ASM170104v1_3048,True
GCF_001701045.1_ASM170104v1_339,True
GCF_001701045.1_ASM170104v1_347,True
GCF_001701045.1_ASM170104v1_946,True
GCF_001717545.1_ASM171754v1_1172,True
GCF_001717545.1_ASM171754v1_134,True
GCF_001717545.1_ASM171754v1_1807,True
GCF_001717545.1_ASM171754v1_2196,True
GCF_001717545.1_ASM171754v1_2208,True
GCF_001717545.1_ASM171754v1_2233,True
GCF_001717545.1_ASM171754v1_235,True
GCF_001717545.1_ASM171754v1_530,True
GCF_001717545.1_ASM171754v1_638,True
GCF_001717545.1_ASM171754v1_651,False
GCF_001717545.1_ASM171754v1_683,True
GCF_001717545.1_ASM171754v1_796,True
GCF_001717545.1_ASM171754v1_886,True
GCF_001717545.1_ASM171754v1_887,True
GCF_001717545.1_ASM171754v1_888,True
GCF_001717585.1_ASM171758v1_1222,False
GCF_001717585.1_ASM171758v1_1374,False
GCF_001717585.1_ASM171758v1_1444,False
GCF_001717585.1_ASM171758v1_1751,False
GCF_001717585.1_ASM171758v1_1953,False
GCF_001717585.1_ASM171758v1_2108,True
GCF_001717585.1_ASM171758v1_2148,True
GCF_001717585.1_ASM171758v1_2175,True
GCF_001717585.1_ASM171758v1_2251,True
GCF_001717585.1_ASM171758v1_333,True
GCF_001717585.1_ASM171758v1_396,True
GCF_001717585.1_ASM171758v1_504,True
GCF_001717585.1_ASM171758v1_702,True
GCF_001723625.1_ASM172362v1_397,True
GCF_001746835.1_ASM174683v1_1348,False
GCF_001746835.1_ASM174683v1_1465,True
GCF_001746835.1_ASM174683v1_1665,True
GCF_001746835.1_ASM174683v1_1676,True
GCF_001746835.1_ASM174683v1_1747,True
GCF_001746835.1_ASM174683v1_1889,True
GCF_001746835.1_ASM174683v1_1953,True
GCF_001746835.1_ASM174683v1_2606,True
GCF_001746835.1_ASM174683v1_2711,True
GCF_001746835.1_ASM174683v1_2817,True
GCF_001746835.1_ASM174683v1_3181,True
GCF_001746835.1_ASM174683v1_3332,True
GCF_001746835.1_ASM174683v1_65,False
GCF_001746835.1_ASM174683v1_658,True
GCF_001746835.1_ASM174683v1_758,True
GCF_001854245.1_ASM185424v1_1135,True
GCF_001854245.1_ASM185424v1_1388,True
GCF_001854245.1_ASM185424v1_142,True
GCF_001854245.1_ASM185424v1_2066,True
GCF_001854245.1_ASM185424v1_269,True
GCF_001854245.1_ASM185424v1_3228,False
GCF_001854245.1_ASM185424v1_3772,True
GCF_001854245.1_ASM185424v1_461,True
GCF_001854245.1_ASM185424v1_464,True
GCF_001854245.1_ASM185424v1_558,True
GCF_001870125.1_ASM187012v1_1150,True
GCF_001870125.1_ASM187012v1_1151,True
GCF_001870125.1_ASM187012v1_1666,True
GCF_001870125.1_ASM187012v1_1667,True
GCF_001870125.1_ASM187012v1_1668,True
GCF_001870125.1_ASM187012v1_1672,True
GCF_001870125.1_ASM187012v1_2264,True
GCF_001870125.1_ASM187012v1_257,True
GCF_001870125.1_ASM187012v1_2633,True
GCF_001870125.1_ASM187012v1_679,False
GCF_001880325.1_ASM188032v1_1078,False
GCF_001880325.1_ASM188032v1_1258,True
GCF_001880325.1_ASM188032v1_1270,True
GCF_001880325.1_ASM188032v1_2076,True
GCF_001880325.1_ASM188032v1_2294,True
GCF_001880325.1_ASM188032v1_313,True
GCF_001880325.1_ASM188032v1_340,True
GCF_001880325.1_ASM188032v1_591,True
GCF_001880325.1_ASM188032v1_666,True
GCF_001880325.1_ASM188032v1_684,True
GCF_001887775.1_ASM188777v1_1322,True
